model,env,item_id,lp__abstract__failed,lp__abstract__gold,lp__abstract_min__failed,lp__abstract_min__gold,lp__fail__distractor0,lp__fail__distractor1,lp__fail__failed,lp__fail__gold,lp__fail_early__failed,lp__fail_early__gold,lp__fail_echo__failed,lp__fail_echo__gold,lp__fail_instr__failed,lp__fail_instr__gold,lp__fail_k2__failed,lp__fail_k2__gold,lp__fail_k3__failed,lp__fail_k3__gold,lp__fail_other__failed,lp__fail_other__gold,lp__fail_terse__failed,lp__fail_terse__gold,lp__fail_verbose__failed,lp__fail_verbose__gold,lp__neut__failed,lp__neut__gold,lp__neut_pad__failed,lp__neut_pad__gold,lp__pre__distractor0,lp__pre__distractor1,lp__pre__failed,lp__pre__gold,lp__succ__failed,lp__succ__gold,greedy__abstract__failed,greedy__abstract__gold,greedy__abstract_min__failed,greedy__abstract_min__gold,greedy__fail__distractor0,greedy__fail__distractor1,greedy__fail__failed,greedy__fail__gold,greedy__fail_early__failed,greedy__fail_early__gold,greedy__fail_echo__failed,greedy__fail_echo__gold,greedy__fail_instr__failed,greedy__fail_instr__gold,greedy__fail_k2__failed,greedy__fail_k2__gold,greedy__fail_k3__failed,greedy__fail_k3__gold,greedy__fail_other__failed,greedy__fail_other__gold,greedy__fail_terse__failed,greedy__fail_terse__gold,greedy__fail_verbose__failed,greedy__fail_verbose__gold,greedy__neut__failed,greedy__neut__gold,greedy__neut_pad__failed,greedy__neut_pad__gold,greedy__pre__distractor0,greedy__pre__distractor1,greedy__pre__failed,greedy__pre__gold,greedy__succ__failed,greedy__succ__gold,ntok__abstract__failed,ntok__abstract__gold,ntok__abstract_min__failed,ntok__abstract_min__gold,ntok__fail__distractor0,ntok__fail__distractor1,ntok__fail__failed,ntok__fail__gold,ntok__fail_early__failed,ntok__fail_early__gold,ntok__fail_echo__failed,ntok__fail_echo__gold,ntok__fail_instr__failed,ntok__fail_instr__gold,ntok__fail_k2__failed,ntok__fail_k2__gold,ntok__fail_k3__failed,ntok__fail_k3__gold,ntok__fail_other__failed,ntok__fail_other__gold,ntok__fail_terse__failed,ntok__fail_terse__gold,ntok__fail_verbose__failed,ntok__fail_verbose__gold,ntok__neut__failed,ntok__neut__gold,ntok__neut_pad__failed,ntok__neut_pad__gold,ntok__pre__distractor0,ntok__pre__distractor1,ntok__pre__failed,ntok__pre__gold,ntok__succ__failed,ntok__succ__gold,ctx__abstract,ctx__abstract_min,ctx__fail,ctx__fail_early,ctx__fail_echo,ctx__fail_instr,ctx__fail_k2,ctx__fail_k3,ctx__fail_other,ctx__fail_terse,ctx__fail_verbose,ctx__neut,ctx__neut_pad,ctx__pre,ctx__succ,G,G_pad,copy,sem,copy_pad,sem_pad,polarity,G_abstract,delta_abstract,repair,repair_abstract,margin_pre,margin_fail,margin_abstract,margin_shift,G_fail_echo,delta_fail_echo,G_fail_terse,delta_fail_terse,G_fail_verbose,delta_fail_verbose,G_fail_instr,delta_fail_instr,G_fail_k2,delta_fail_k2,G_fail_k3,delta_fail_k3,G_fail_early,delta_fail_early,G_fail_other,delta_fail_other,G_abstract_min,delta_abstract_min,copy_succ,sem_succ,G_per_token,copy_per_token,sem_per_token,G_negative,p_repeat_pre,p_repeat_fail,p_repeat_abstract,p_repeat_neut,p_repeat_succ,p_repeat_shift,greedy_repeat_pre,greedy_repeat_fail,greedy_repeat_abstract
qwen2.5-0.5b,coderepair,mbpp-0394-flip_bool-0,-52.24690365791321,-37.97010922431946,,,-20.863686561584473,-30.616759300231934,-6.015697240829468,-6.222215414047241,,,,,,,,,,,,,,,,,-5.514573812484741,-5.168313503265381,,,-55.11925007402897,-71.25809742510319,-54.52649189531803,-39.98243214190006,-10.923675775527954,-12.398159503936768,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,False,False,49.0,48.0,,,47.0,50.0,49.0,48.0,,,,,,,,,,,,,,,,,49.0,48.0,,,47.0,50.0,49.0,48.0,49.0,48.0,184.0,,238.0,,,,,,,,,220.0,,155.0,223.0,-48.51079465448856,-48.51079465448856,49.01191808283329,-0.5011234283447266,,,4.907978534698486,-2.2795882374048233,-46.23120641708374,33.76021672785282,2.0123229175806046,14.544059753417969,-0.20651817321777344,14.27679443359375,-14.750577926635742,,,,,,,,,,,,,,,,,,,43.60281611979008,4.907978534698486,-0.9900162174385421,1.0002432261802712,-0.010227008741729113,1.0,4.826082915942373e-07,0.5514467153074387,6.30473278383758e-07,0.4142895791472528,0.8137379342576111,0.5514462326991472,0.0,0.0,0.0
qwen2.5-0.5b,coderepair,mbpp-0405-flip_bool-0,-62.0972238779068,-43.79968512058258,,,-19.00258779525757,-30.650768756866455,-7.864337921142578,-8.95213794708252,,,,,,,,,,,,,,,,,-6.205943942070007,-3.9767149686813354,,,-57.15764319896698,-64.9396904706955,-64.02286612987518,-45.654003977775574,-10.599853992462158,-12.236100912094116,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,False,False,31.0,31.0,,,30.0,32.0,31.0,31.0,,,,,,,,,,,,,,,,,31.0,31.0,,,30.0,32.0,31.0,31.0,31.0,31.0,237.0,,294.0,,,,,,,,,255.0,,208.0,258.0,-56.158528208732605,-56.158528208732605,57.816922187805176,-1.6583939790725708,,,2.73551607131958,-1.9256422519683838,-54.23288595676422,36.701866030693054,1.8543188571929932,18.36886215209961,-1.0878000259399414,18.29753875732422,-19.45666217803955,,,,,,,,,,,,,,,,,,,53.423012137413025,2.73551607131958,-1.8115654260881486,1.8650620060582315,-0.053496579970082926,1.0,1.0531740233809465e-08,0.747959088455688,1.1310449900205845e-08,0.09715625205846233,0.8370236080007991,0.7479590779239478,0.0,0.0,0.0
qwen2.5-0.5b,coderepair,mbpp-0406-flip_comparison2-0,-79.30681943893433,-41.52703809738159,,,-31.994415283203125,-32.17919158935547,-12.246615767478943,-16.211915969848633,,,,,,,,,,,,,,,,,-4.156027317047119,-9.394540786743164,,,-49.77905935049057,-53.83318608999252,-78.32909291982651,-40.761565148830414,-8.485131978988647,-14.509669780731201,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,False,False,85.0,84.0,,,84.0,83.0,85.0,84.0,,,,,,,,,,,,,,,,,85.0,84.0,,,84.0,83.0,85.0,84.0,85.0,84.0,152.0,,252.0,,,,,,,,,226.0,,125.0,229.0,-66.08247715234756,-66.08247715234756,74.17306560277939,-8.090588450431824,,,-3.7614837884902954,0.9777265191078186,-67.06020367145538,24.54964917898178,-0.765472948551178,37.567527770996094,-3.96530020236969,37.779781341552734,-41.532827973365784,,,,,,,,,,,,,,,,,,,69.84396094083786,-3.7614837884902954,-0.7774409076746772,0.8726243012091692,-0.09518339353449204,1.0,4.837003627484957e-17,0.9813905311509635,3.912455724365126e-17,0.9947198859063754,0.9975871666320317,0.9813905311509635,0.0,0.0,0.0
qwen2.5-0.5b,coderepair,mbpp-0407-flip_comparison2-0,-90.4700756072998,-87.31774711608887,,,-16.834718942642212,-24.587291955947876,-3.0859163403511047,-10.799420595169067,,,,,,,,,,,,,,,,,-2.774993419647217,-10.286224365234375,,,-92.42990273237228,-94.74422615766525,-86.92567604780197,-83.68672341108322,-7.580724358558655,-15.99968433380127,False,False,,,False,False,False,False,,,,,,,,,,,,,,,,,False,False,,,False,False,False,False,False,False,92.0,92.0,,,92.0,91.0,92.0,92.0,,,,,,,,,,,,,,,,,92.0,92.0,,,92.0,91.0,92.0,92.0,92.0,92.0,162.0,,252.0,,,,,,,,,241.0,,133.0,244.0,-83.83975970745087,-83.83975970745087,84.15068262815475,-0.31092292070388794,,,4.49480801820755,3.5443995594978333,-87.3841592669487,72.88730281591415,-3.6310237050056458,3.23895263671875,-7.713504254817963,3.1523284912109375,-10.952456891536713,,,,,,,,,,,,,,,,,,,79.34495168924332,4.49480801820755,-0.9113017359505529,0.9146813329147256,-0.003379596964172695,1.0,0.03771953087081602,0.999552377818955,0.04099962713829534,0.999453391483402,0.9997794046642658,0.961832846948139,0.0,0.0,0.0
qwen2.5-0.5b,toolshed,toolshed-0000-s0-arg_typo-1,-16.755712509155273,-6.291499614715576,-17.11438226699829,-8.401947975158691,-12.949721336364746,-26.008913040161133,-9.112188816070557,-4.7237469255924225,-9.112181663513184,-4.72375413775444,-7.443094730377197,-4.686685562133789,-10.784096240997314,-5.708303809165955,-3.5191295742988586,-1.236784964799881,-1.601221650838852,-0.7465411424636841,-12.666938781738281,-2.8051871955394745,-7.25612735748291,-6.194719314575195,-8.722589492797852,-5.713389605283737,-7.698773145675659,-8.980113983154297,-7.490076065063477,-7.558351159095764,-18.512362480163574,-37.47910213470459,-16.768914222717285,-11.039630889892578,-10.036922693252563,-9.163723200559616,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.0,9.0,10.0,9.0,9.0,7.0,10.0,9.0,10.0,9.0,10.0,9.0,10.0,9.0,10.0,9.0,10.0,9.0,10.0,9.0,10.0,9.0,10.0,9.0,10.0,9.0,10.0,9.0,9.0,7.0,10.0,9.0,10.0,9.0,576.0,559.0,591.0,591.0,606.0,618.0,634.0,677.0,586.0,579.0,602.0,574.0,593.0,548.0,598.0,-7.6567254066467285,-7.6567254066467285,9.070141077041626,-1.4134156703948975,9.278838157653809,-1.62211275100708,0.9247338771820068,-0.013201713562011719,-7.643523693084717,6.315883964300156,4.748131275177002,5.729283332824707,4.388441890478134,10.464212894439697,-1.3408414423465729,-9.325819492340088,1.6690940856933594,-9.512786865234375,1.8560614585876465,-8.046324729919434,0.3895993232727051,-5.984817981719971,-1.6719074249267578,-13.249784648418427,5.593059241771698,-15.167692571878433,7.510967165231705,-7.656732559204102,7.152557373046875e-06,-4.101975440979004,-3.5547499656677246,0.34546804428100586,-8.002193450927734,6.731991529464722,0.9247338771820068,-0.7656725406646728,0.9070141077041626,-0.14134156703948975,1.0,0.0032370468127957265,0.012264458475173311,2.8538930116487506e-05,0.7826779301859916,0.2945889905260373,0.009027411662377584,0.0,0.0,0.0
qwen2.5-0.5b,toolshed,toolshed-0000-s0-hallucinated_entity-2,-31.80613899230957,-6.34628963470459,-32.57197618484497,-8.401947975158691,-22.640791177749634,-23.441042184829712,-6.586476564407349,-10.612192392349243,-6.586472034454346,-10.612182140350342,-8.18247365951538,-7.428635597229004,-7.3506176471710205,-11.36415410041809,-2.793165624141693,-4.539112091064453,-1.9292669892311096,-5.161005020141602,-25.30065631866455,-2.8051920533180237,-5.032828480005264,-5.7381508350372314,-6.670690536499023,-6.082247495651245,-10.23935842514038,-5.543038100004196,-9.815353393554688,-5.670849800109863,-18.51237392425537,-16.768927574157715,-37.47913837432861,-11.039666175842285,-10.718530178070068,-6.566213145852089,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.0,9.0,7.0,9.0,9.0,10.0,7.0,9.0,7.0,9.0,7.0,9.0,7.0,9.0,7.0,9.0,7.0,9.0,7.0,9.0,7.0,9.0,7.0,9.0,7.0,9.0,7.0,9.0,9.0,10.0,7.0,9.0,7.0,9.0,573.0,559.0,588.0,588.0,599.0,615.0,628.0,668.0,586.0,576.0,618.0,571.0,588.0,548.0,593.0,-30.892661809921265,-30.892661809921265,27.239779949188232,3.6528818607330322,27.663784980773926,3.228876829147339,4.13205361366272,-5.672999382019043,-25.21966242790222,0.427473783493042,4.693376541137695,26.439472198486328,-4.0257158279418945,25.45984935760498,-30.465188026428223,-29.296664714813232,-1.5959970951080322,-32.44630989432335,1.5536480844020844,-30.80844783782959,-0.0842139720916748,-30.128520727157593,-0.7641410827636719,-34.68597275018692,3.7933109402656555,-35.549871385097504,4.657209575176239,-30.892666339874268,4.5299530029296875e-06,-12.178482055664062,-18.714179754257202,-4.907162189483643,-25.985499620437622,26.760608196258545,4.13205361366272,-4.413237401417324,3.891397135598319,0.5218402658190046,1.0,3.2796552934241386e-12,0.9824622664481507,8.768552647876927e-12,0.009046225176458275,0.015484394601003924,0.982462266444871,0.0,0.0,0.0
qwen2.5-0.5b,toolshed,toolshed-0000-s2-tool_typo-1,-13.304215490818024,-7.048983633518219,-21.085392713546753,-8.378413438796997,-10.670312643051147,-17.14542841911316,-7.564440488815308,-2.2853285372257233,-14.632354259490967,-7.071933299303055,-4.957115054130554,-1.4204453378915787,-6.751806139945984,-1.7656048834323883,-4.504231512546539,-0.7677286565303802,-2.8826423287391663,-1.0558216571807861,-19.393534064292908,-5.927054762840271,-6.068622589111328,-4.196513533592224,-10.339304208755493,-3.8416252732276917,-11.841634511947632,-10.183889150619507,-10.990476608276367,-8.65411901473999,-13.298850059509277,-19.724409103393555,-22.721570014953613,-8.725398540496826,-11.603108406066895,-6.317292749881744,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,26.0,26.0,26.0,26.0,16.0,27.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,16.0,27.0,26.0,26.0,26.0,26.0,651.0,637.0,681.0,681.0,712.0,708.0,736.0,791.0,666.0,673.0,723.0,668.0,678.0,626.0,666.0,-15.157129526138306,-15.157129526138306,10.879935503005981,4.277194023132324,11.731093406677246,3.4260361194610596,4.038667917251587,-9.41735452413559,-5.739775002002716,6.440070003271103,1.6764149069786072,13.996171474456787,5.279111951589584,6.255231857299805,-8.717059522867203,-17.76445496082306,2.6073254346847534,-16.652947425842285,1.4958178997039795,-12.38226580619812,-2.7748637199401855,-15.96976387500763,0.8126343488693237,-18.217338502407074,3.0602089762687683,-19.838927686214447,4.681798160076141,-8.089215755462646,-7.067913770675659,-3.3280359506607056,-11.8290935754776,-1.6361773014068604,-13.520952224731445,11.118461608886719,4.038667917251587,-0.5829665202360886,0.41845905780792236,0.16450746242816633,1.0,8.261758375163681e-07,0.005069954695567043,0.001916699856844589,0.16006488758131185,0.005037397074823704,0.005069128519729527,0.0,0.0,0.0
qwen2.5-0.5b,toolshed,toolshed-0001-s0-date_format-2,-21.203043460845947,-10.45927619934082,-20.72641944885254,-7.916765928268433,-16.84549117088318,-15.771770238876343,-4.148221671581268,-7.781077146530151,-4.1482351422309875,-7.781100273132324,-2.385465979576111,-6.207914590835571,-4.093794822692871,-7.431554079055786,-1.163095012307167,-5.312895953655243,-0.1761825606226921,-5.753489285707474,-19.246027946472168,-2.1309686303138733,-5.137464821338654,-7.9695188999176025,-3.7223808765411377,-7.236064434051514,-5.4190592765808105,-7.182953834533691,-6.184243679046631,-6.573466777801514,-18.514408111572266,-21.51417827606201,-27.637651443481445,-13.219115734100342,-8.680482625961304,-13.030507564544678,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,576.0,560.0,604.0,604.0,623.0,631.0,659.0,714.0,593.0,593.0,618.0,580.0,600.0,549.0,633.0,-23.489429771900177,-23.489429771900177,22.218592166900635,1.2708376049995422,21.453407764434814,2.0360220074653625,4.532260954380035,-6.434607982635498,-17.05482178926468,5.43803858757019,2.7598395347595215,14.418535709381104,-3.632855474948883,10.743767261505127,-18.051391184329987,-25.252185463905334,1.7627556920051575,-22.50018662214279,-0.9892431497573853,-23.915270566940308,0.4258407950401306,-23.543856620788574,0.05442684888839722,-26.47455643117428,2.9851266592741013,-27.461468882858753,3.972039110958576,-23.489416301250458,-1.3470649719238281e-05,-8.391623497009277,-15.0978062748909,-6.911231994628906,-16.57819777727127,18.95716881752014,4.532260954380035,-1.565961984793345,1.4812394777933757,0.08472250699996949,1.0,5.442879897137432e-07,0.9742291181897093,2.1579023686187277e-05,0.8536967554091874,0.9872579642590059,0.9742285739017196,0.0,0.0,0.0
qwen2.5-0.5b,toolshed,toolshed-0001-s0-tool_typo-0,-11.320525169372559,-10.441307067871094,-11.09422254562378,-7.916765928268433,-9.629953384399414,-19.24602508544922,-7.08718204498291,-2.130972981452942,-7.087193727493286,-2.1309699416160583,-6.598933935165405,-2.2905512750148773,-6.9644962549209595,-2.1762930750846863,-5.051809668540955,-0.3554571345448494,-4.0296998508274555,-0.1223023422062397,-6.912233352661133,-2.292973965406418,-5.9829161167144775,-3.314578056335449,-10.24024248123169,-4.593988299369812,-8.724008917808533,-3.87732470035553,-10.039487600326538,-5.384668827056885,-21.51417827606201,-27.637651443481445,-18.514408111572266,-13.219115734100342,-11.168615818023682,-7.445863723754883,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,574.0,560.0,593.0,593.0,613.0,620.0,637.0,681.0,596.0,585.0,635.0,580.0,597.0,549.0,578.0,-11.427226066589355,-11.427226066589355,9.790399193763733,1.6368268728256226,8.474920511245728,2.952305555343628,4.0814337730407715,-7.193882942199707,-4.233343124389648,11.0881427526474,2.777808666229248,5.295292377471924,4.956209063529968,0.8792181015014648,-0.33908331394195557,-11.91547417640686,0.4882481098175049,-12.531491994857788,1.1042659282684326,-8.274165630340576,-3.1530604362487793,-11.549911856651306,0.12268579006195068,-13.462598443031311,2.0353723764419556,-14.48470826074481,3.0574821941554546,-11.42721438407898,-1.1682510375976562e-05,-11.602174758911133,0.17494869232177734,-7.420185565948486,-4.007040500640869,7.345792293548584,4.0814337730407715,-0.761815071105957,0.6526932795842488,0.10912179152170817,1.0,0.004988879191326679,0.006986513513221262,0.29333983368395267,0.007793167347857468,0.023597085973422645,0.001997634321894583,0.0,0.0,0.0
qwen2.5-0.5b,toolshed,toolshed-0001-s1-tool_typo-0,-9.468616247177124,-7.128909230232239,-11.480205535888672,-4.732725828886032,-11.299877643585205,-15.2726149559021,-4.3454350233078,-4.4125348925590515,-3.9432824850082397,-1.0673826336860657,-3.749153256416321,-3.613253593444824,-4.8464967012405396,-3.937053918838501,-1.3025463670492172,-1.739604176953435,-0.35900004766881466,-2.648183384910226,-9.174088478088379,-3.0329057574272156,-9.624794483184814,-5.099832057952881,-7.202523469924927,-3.175167292356491,-7.115712404251099,-1.6381753981113434,-5.760620832443237,-1.2637419402599335,-4.050064526498318,-15.749960385262966,-11.50446891784668,-0.6104910597205162,-4.115532219409943,-1.5641242526471615,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,657.0,643.0,670.0,670.0,684.0,697.0,708.0,746.0,673.0,662.0,712.0,657.0,674.0,632.0,655.0,-7.159033894538879,-7.159033894538879,4.388756513595581,2.7702773809432983,5.743848085403442,1.415185809135437,-0.22990280389785767,-2.0358526706695557,-5.123181223869324,-3.8020438328385353,-6.518418170511723,10.893977858126163,-0.06709986925125122,2.3397070169448853,-10.961077727377415,-7.755315661430359,0.5962817668914795,-1.8796744346618652,-5.279359459877014,-4.301945447921753,-2.8570884466171265,-6.65797221660614,-0.5010616779327393,-10.201922550797462,3.042888656258583,-11.145468870177865,3.9864349756389856,-7.56118643283844,0.40215253829956055,-2.330380439758301,-4.828653454780579,-0.024263381958007812,-7.134770512580872,7.388936698436737,-0.22990280389785767,-0.7954482105043199,0.4876396126217312,0.3078085978825887,1.0,1.7992227345225846e-05,0.5165091409183729,0.08788739845398551,0.004162214947031508,0.07233195382637485,0.5164911486910276,0.0,0.0,0.0
qwen2.5-0.5b,toolshed,toolshed-0002-s0-hallucinated_entity-2,-29.414413928985596,-7.281901121139526,-30.69950008392334,-8.46904969215393,-24.986557841300964,-26.417590022087097,-6.997745394706726,-11.69413936138153,-6.9977569580078125,-11.694134712219238,-8.819563388824463,-10.044543743133545,-7.452671647071838,-12.290811657905579,-2.892749607563019,-5.755141973495483,-1.229668214917183,-6.300024032592773,-22.020159244537354,-3.449250638484955,-3.2302532494068146,-7.266783714294434,-5.963253974914551,-8.976866245269775,-6.249619960784912,-4.306564450263977,-7.444201707839966,-7.47431755065918,-16.585379123687744,-16.03871774673462,-33.11710548400879,-8.999871253967285,-7.177942752838135,-5.522584974765778,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.0,8.0,7.0,8.0,8.0,9.0,7.0,8.0,7.0,8.0,7.0,8.0,7.0,8.0,7.0,8.0,7.0,8.0,7.0,8.0,7.0,8.0,7.0,8.0,7.0,8.0,7.0,8.0,8.0,9.0,7.0,8.0,7.0,8.0,591.0,577.0,606.0,606.0,617.0,633.0,646.0,686.0,603.0,594.0,636.0,589.0,606.0,566.0,611.0,-26.119360089302063,-26.119360089302063,26.867485523223877,-0.748125433921814,25.672903776168823,0.44645631313323975,0.1801973581314087,-3.7026915550231934,-22.41666853427887,-2.6942681074142456,1.7179701328277588,24.117234230041504,-4.696393966674805,22.13251280784607,-28.81362819671631,-24.297542095184326,-1.8218179941177368,-29.886852234601974,3.7674921452999115,-27.15385150909424,1.0344914197921753,-25.66443383693695,-0.4549262523651123,-30.22435587644577,4.104995787143707,-31.887437269091606,5.768077179789543,-26.119348526000977,-1.1563301086425781e-05,-11.096946239471436,-15.022413849830627,-2.417605400085449,-23.701754689216614,25.939162731170654,0.1801973581314087,-3.7313371556145802,3.838212217603411,-0.10687506198883057,1.0,3.3528738921698613e-11,0.9909544162117011,2.443271993290566e-10,0.12531256047012995,0.16038614469667084,0.9909544161781724,0.0,0.0,0.0
qwen2.5-0.5b,toolshed,toolshed-0002-s1-arg_typo-2,-17.71191167831421,-3.816371202468872,-17.79633641242981,-4.382109999656677,-14.825449466705322,-13.998864650726318,-7.472617447376251,-9.023914337158203,-9.393158912658691,-8.422163128852844,-8.963847279548645,-8.233697354793549,-7.1043819189071655,-8.99006986618042,-2.168353319168091,-2.588066577911377,-1.004088282585144,-2.722304105758667,-19.54953169822693,-5.282224655151367,-5.9660996198654175,-8.275131464004517,-7.909195184707642,-7.117381274700165,-8.396456360816956,-10.161824703216553,-9.889428853988647,-9.568819999694824,-11.237899780273438,-8.014426708221436,-17.659165382385254,-4.039357900619507,-7.727686822414398,-9.615177154541016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40.0,40.0,40.0,40.0,29.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,29.0,40.0,40.0,40.0,40.0,40.0,642.0,625.0,686.0,686.0,731.0,713.0,758.0,830.0,668.0,674.0,710.0,670.0,687.0,614.0,671.0,-10.186547935009003,-10.186547935009003,9.262709021568298,0.9238389134407043,7.7697365283966064,2.4168114066123962,0.255069375038147,0.05274629592895508,-10.239294230937958,-4.984556436538696,0.22298669815063477,13.619807481765747,-1.551296889781952,13.895540475845337,-15.171104371547699,-8.695318102836609,-1.4912298321723938,-11.693065762519836,1.5065178275108337,-9.749970197677612,-0.4365777373313904,-10.554783463478088,0.3682355284690857,-15.490812063217163,5.30426412820816,-16.65507709980011,6.468529164791107,-8.266006469726562,-1.9205414652824402,1.8903663158416748,-12.076914250850677,0.13717103004455566,-10.323718965053558,9.931478559970856,0.255069375038147,-0.25466369837522507,0.23156772553920746,0.02309597283601761,1.0,1.1928726375490544e-06,0.8236702015938134,9.230878770226895e-07,0.8538807330951071,0.8684691149259145,0.8236690087211759,0.0,0.0,0.0
qwen2.5-0.5b,toolshed,toolshed-0002-s1-type_swap-3,-9.780882596969604,-4.322938323020935,-9.581725358963013,-4.382109999656677,-11.35325813293457,-13.57358980178833,-11.90825891494751,-7.869474709033966,-10.790022134780884,-8.056436598300934,-13.106404781341553,-9.257120966911316,-12.740828514099121,-8.659108996391296,-3.804206371307373,-2.2295349836349487,-1.2445291578769684,-1.484713464975357,-12.779742002487183,-5.282224655151367,-14.045904636383057,-7.602996230125427,-10.76098108291626,-7.7011168003082275,-8.550736665725708,-9.670901536941528,-9.19289219379425,-10.509377241134644,-11.23790717124939,-8.014432191848755,-9.268433332443237,-4.039358854293823,-7.729851841926575,-10.341578722000122,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40.0,40.0,40.0,40.0,29.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,29.0,40.0,40.0,40.0,40.0,40.0,642.0,625.0,687.0,687.0,731.0,714.0,760.0,833.0,668.0,680.0,720.0,670.0,687.0,614.0,671.0,2.6398255825042725,2.6398255825042725,0.7176966667175293,-3.3575222492218018,0.07554113864898682,-2.7153667211532593,-4.178407073020935,0.5124492645263672,2.1273763179779053,-3.830115854740143,-0.2835794687271118,5.229074478149414,4.038784205913544,5.457944273948669,-1.1902902722358704,3.8379714488983154,-1.198145866394043,4.777471303939819,-2.137645721435547,1.4925477504730225,1.14727783203125,3.472395181655884,-0.8325695991516113,-5.464226961135864,8.104052543640137,-8.023904174566269,10.663729757070541,1.5215888023376465,1.118236780166626,3.5113086700439453,-0.8714830875396729,0.3132920265197754,2.326533555984497,1.5385814905166626,-4.178407073020935,0.06599563956260682,0.01794241666793823,-0.08393805623054504,0.0,0.0052283790143012685,0.016753683604217296,0.004244218712989695,0.7540192970859249,0.931612498965814,0.011525304589916028,0.0,0.0,0.0
